"moved from objective c to visual basic"	0
"move to r from java"	0
"move from cobol to swift"	0
"move to haskell from node"	0
"switch to c from objective c"	0
"switched to scala from java"	7
"switch to ruby from rust"	0
"move from go to objective c"	0
"switched to r from perl"	0
"switched from cobol to node"	0
"switched to swift from haskell"	0
"switched from scala to clojure"	1
"moved from rust to perl"	0
"moved from lua to lisp"	0
"switched to c# from lua"	1
"move from clojure to c#"	0
"move to swift from r"	0
"moved from scala to c#"	2
"move to erlang from haskell"	0
"switched to prolog from lua"	0
"switched from scala to lua"	0
"move to rust from node"	0
"switched to haskell from r"	0
"switch from cobol to c"	2
"switch from rust to prolog"	0
"moved to c from cobol"	0
"switch from lua to c++"	7
"switch to python from cobol"	74
"switch from fortran to dart"	0
"switched from pascal to clojure"	0
"switch from fortran to c++"	7
"moved from lisp to pascal"	0
"switched to python from rust"	0
"switch from lisp to visual basic"	0
"move from visual basic to clojure"	0
"moved from lua to dart"	0
"switched to prolog from java"	0
"moved to matlab from fortran"	0
"switched from rust to lua"	0
"moved to fortran from c#"	0
"move to fortran from node"	0
"move to haskell from prolog"	0
"switch to erlang from lisp"	0
"move from erlang to swift"	0
"switched from go to scala"	0
"switch from objective c to haskell"	0
"switched from clojure to c"	0
"switched from cobol to c"	1
"move from lua to visual basic"	0
"move from swift to matlab"	0
"move to php from fortran"	0
"moved from r to pascal"	0
"moved to cobol from objective c"	0
"moved to objective c from python"	0
"moved to c++ from haskell"	0
"switched to erlang from r"	0
"move from c# to haskell"	2
"switch to php from fortran"	0
"move from fortran to r"	0
"move to matlab from prolog"	0
"switched from objective c to r"	0
"switched from java to dart"	2
"switch from dart to cobol"	0
"moved to node from clojure"	0
"moved to fortran from scala"	0
"switch to python from pascal"	1
"move from lisp to lua"	0
"move from prolog to c#"	0
"moved from haskell to c++"	0
"switched from fortran to r"	0
"move to visual basic from scala"	0
"move from fortran to go"	0
"move from visual basic to prolog"	0
"switched to cobol from perl"	0
"switch to pascal from c"	0
"moved from lua to pascal"	0
"switched to haskell from lua"	0
"switch to visual basic from fortran"	0
"move to go from clojure"	0
"moved from erlang to rust"	0
"moved to lisp from node"	0
"switch from python to lisp"	4
"moved to erlang from cobol"	0
"move from haskell to scala"	5
"switched to dart from haskell"	0
"moved to rust from c"	1
"switch to c from prolog"	0
"move from php to dart"	0
"move to lua from perl"	0
"move to php from cobol"	0
"switched from cobol to clojure"	0
"switch from rust to clojure"	0
"moved to prolog from swift"	0
"switch from dart to rust"	0
"move from objective c to go"	0
"moved from visual basic to r"	0
"switch from c to scala"	1
"switched to lua from c"	0
"switched to cobol from lisp"	0
"switch from c++ to r"	0
"switch from r to php"	0
"switched from python to objective c"	0
"move from haskell to erlang"	0
"move from perl to lisp"	0
"move from r to dart"	0
"switched to lisp from haskell"	0
"switch from prolog to lisp"	0
"move to haskell from scala"	0
"switch to cobol from objective c"	0
"switch to objective c from clojure"	0
"moved to lua from clojure"	0
"switch from lisp to cobol"	0
"move to objective c from erlang"	0
"moved from python to objective c"	2
"switch from php to prolog"	0
"switched to c# from prolog"	0
"switched from visual basic to clojure"	0
"move to perl from haskell"	0
"switch from c++ to prolog"	0
"move to c++ from dart"	0
"switch from objective c to swift"	541
"switch to java from prolog"	0
"moved from r to c++"	0
"move from c++ to haskell"	1
"switch to python from erlang"	0
"switch from clojure to java"	1
"move from lua to python"	1
"switch to lua from rust"	0
"move to pascal from node"	0
"moved to dart from scala"	0
"moved to perl from dart"	0
"moved from haskell to swift"	0
"switched from matlab to lisp"	0
"switched from fortran to ruby"	0
"switch to fortran from erlang"	0
"switch from lisp to c++"	0
"moved from dart to java"	0
"switched from python to erlang"	841
"move to node from fortran"	0
"switched to r from objective c"	0
"moved to go from haskell"	0
"switch to pascal from c++"	0
"move from r to c#"	0
"switch to erlang from node"	0
"switched from objective c to go"	0
"move to haskell from go"	0
"move from lisp to fortran"	0
"move from cobol to c"	10
"moved from prolog to node"	0
"moved to c# from lisp"	0
"switched to lisp from matlab"	0
"moved to lua from visual basic"	0
"moved to scala from lisp"	0
"switch to r from scala"	0
"switched from haskell to c"	1
"switch from php to cobol"	0
"moved to c# from objective c"	0
"move to objective c from lisp"	0
"move from go to lisp"	0
"moved to prolog from cobol"	0
"moved to java from clojure"	0
"switch from go to fortran"	0
"moved from perl to lua"	1
"switch from lua to fortran"	0
"switched to haskell from matlab"	0
"switch to visual basic from scala"	0
"move from visual basic to dart"	0
"moved from haskell to lisp"	0
"switched to prolog from python"	0
"moved from python to lua"	5
"switch to lua from c"	0
"moved from objective c to php"	0
"move from matlab to haskell"	0
"move from c# to scala"	0
"switch from cobol to scala"	0
"move from node to clojure"	0
"move from ruby to lua"	0
"switch to lisp from go"	0
"switch to php from dart"	0
"move to lisp from rust"	0
"move from clojure to haskell"	0
"switch from lisp to scala"	0
"move from go to rust"	0
"switched from c to rust"	2
"switched from lua to ruby"	0
"moved to fortran from dart"	0
"moved from matlab to lisp"	0
"switched from ruby to dart"	0
"switch to erlang from rust"	0
"move to clojure from c++"	0
"switched from ruby to matlab"	0
"switched to c from dart"	0
"move from haskell to r"	0
"switch from pascal to clojure"	0
"switched from matlab to php"	0
"move from prolog to dart"	0
"switch to dart from erlang"	0
"switched from c to cobol"	0
"moved from visual basic to rust"	0
"switched to prolog from fortran"	0
"move from visual basic to lua"	0
"move to java from haskell"	0
"moved to objective c from lua"	0
"moved from r to c"	3
"moved from pascal to prolog"	0
"moved from rust to node"	0
"switch from c# to cobol"	1
"switch from visual basic to prolog"	0
"switched from rust to ruby"	0
"move to java from prolog"	0
"switched to clojure from scala"	0
"moved to cobol from lisp"	0
"moved from clojure to scala"	0
"switch from clojure to php"	0
"switched from haskell to prolog"	0
"switched from lua to go"	0
"switched to r from fortran"	0
"switch to prolog from c#"	0
"switch from pascal to objective c"	0
"switched from lisp to php"	0
"moved from swift to pascal"	0
"move to visual basic from prolog"	0
"move to scala from c"	0
"switch from c# to haskell"	1
"move from lisp to rust"	0
"switched to perl from dart"	0
"moved from matlab to python"	683
"moved to lisp from haskell"	0
"switched from haskell to dart"	0
"switched to rust from visual basic"	0
"move from cobol to clojure"	0
"switch to r from ruby"	0
"switch from java to rust"	2
"switched to matlab from go"	0
"moved to fortran from perl"	0
"moved to python from matlab"	5
"switched to ruby from fortran"	0
"moved from prolog to perl"	0
"switched from ruby to lisp"	0
"switch to erlang from r"	0
"switch to scala from ruby"	2
"switched to matlab from java"	0
"move to clojure from matlab"	0
"move to rust from erlang"	0
"switched to pascal from c#"	0
"switched to go from erlang"	0
"moved to fortran from node"	0
"move from erlang to c#"	0
"move from scala to c"	0
"move to php from pascal"	0
"moved to swift from r"	0
"moved from haskell to node"	3
"moved to haskell from go"	0
"switch to lisp from lua"	0
"switched to lisp from objective c"	0
"move from erlang to pascal"	0
"switched from java to r"	0
"move to scala from r"	0
"moved to r from node"	0
"moved from go to prolog"	0
"switch from scala to c"	0
"switch to c# from clojure"	0
"moved to clojure from fortran"	0
"switch from perl to lisp"	0
"move to scala from objective c"	0
"moved from matlab to swift"	0
"switched to fortran from node"	0
"switch from pascal to scala"	0
"switched to fortran from erlang"	0
"switch from cobol to c++"	0
"move to fortran from python"	0
"moved to php from rust"	0
"moved to dart from prolog"	0
"switch from erlang to python"	1
"switched from ruby to fortran"	0
"moved from haskell to go"	0
"moved to c from lisp"	1
"switched from java to matlab"	1
"switched from dart to scala"	0
"switched from visual basic to lua"	0
"switched to cobol from c"	0
"switch to clojure from php"	0
"moved to swift from lua"	0
"moved from node to fortran"	0
"switched from dart to node"	0
"switched to lua from prolog"	0
"move to perl from dart"	0
"switch to perl from matlab"	0
"moved to ruby from objective c"	0
"switch from pascal to r"	0
"switch to php from erlang"	0
"moved from pascal to erlang"	0
"moved to haskell from rust"	0
"switched to cobol from lua"	0
"move from java to fortran"	0
"switched to prolog from dart"	0
"switched to erlang from perl"	0
"moved from pascal to objective c"	0
"switch from fortran to scala"	0
"switch to r from lisp"	0
"switch to clojure from haskell"	0
"move from java to rust"	1
"moved to perl from pascal"	0
"switched to dart from c"	0
"switched to ruby from lisp"	0
"switched from r to visual basic"	0
"moved to php from erlang"	0
"moved from clojure to haskell"	2
"switch to erlang from ruby"	0
"switched from cobol to lisp"	0
"switched from lisp to c#"	0
"switched from objective c to node"	0
"moved from haskell to cobol"	0
"moved from cobol to haskell"	0
"move from pascal to cobol"	0
"move to swift from pascal"	0
"switched to perl from fortran"	0
"switch to haskell from java"	0
"switched to objective c from haskell"	0
"switched from erlang to c++"	1
"move from ruby to erlang"	0
"move from cobol to pascal"	0
"switch from cobol to clojure"	0
"move to cobol from java"	0
"move to cobol from node"	0
"switch from scala to python"	0
"switched to erlang from dart"	0
"move from rust to erlang"	0
"move from r to perl"	0
"switch from clojure to dart"	0
"moved to go from lua"	0
"switched to c++ from lua"	0
"moved from prolog to cobol"	0
"switched to pascal from perl"	0
"move to swift from lua"	0
"moved to c from haskell"	0
"switched from java to erlang"	0
"moved from pascal to haskell"	0
"move to cobol from haskell"	0
"moved to pascal from erlang"	0
"move from haskell to pascal"	0
"move from visual basic to erlang"	0
"switched to lisp from c++"	0
"switch from visual basic to objective c"	0
"move to scala from dart"	0
"switched to go from pascal"	0
"move from lua to haskell"	0
"move to ruby from dart"	0
"moved to matlab from cobol"	0
"move to cobol from objective c"	0
"move to objective c from matlab"	0
"switched to cobol from erlang"	0
"move to pascal from ruby"	0
"switch from c to objective c"	0
"switch from objective c to java"	3
"moved to pascal from c"	0
"switched to rust from fortran"	0
"switched from cobol to objective c"	0
"move from perl to r"	0
"moved from clojure to node"	4
"switched to node from scala"	0
"moved to java from scala"	1
"switch from objective c to php"	0
"moved to r from haskell"	0
"switch to swift from lua"	0
"moved from clojure to go"	0
"move to go from dart"	0
"switched from dart to fortran"	0
"switched to r from python"	1
"switched from perl to haskell"	0
"switched from clojure to java"	1
"switch from erlang to dart"	0
"switched to pascal from clojure"	0
"move from php to lua"	0
"switch to perl from lua"	0
"moved from pascal to clojure"	0
"move from objective c to python"	0
"moved to matlab from c"	0
"move from python to objective c"	0
"switch from erlang to pascal"	0
"moved to c from prolog"	0
"switched from lisp to erlang"	0
"move to erlang from c"	0
"moved from r to erlang"	0
"move to r from erlang"	0
"switched from clojure to haskell"	2
"switched to erlang from node"	0
"move from clojure to r"	0
"moved to prolog from matlab"	0
"switch to c++ from lua"	0
"move to lua from dart"	0
"moved from perl to fortran"	0
"moved from lua to visual basic"	0
"moved to erlang from php"	0
"moved from erlang to ruby"	0
"move from c# to r"	0
"move from lua to r"	0
"switch from r to c#"	0
"switched to php from lisp"	1
"switched from perl to matlab"	1
"move from matlab to node"	0
"move to node from prolog"	0
"switch to rust from ruby"	0
"move to cobol from python"	0
"switch to go from dart"	0
"moved from erlang to pascal"	0
"moved from erlang to swift"	0
"switch to dart from scala"	0
"switch to pascal from matlab"	0
"switched to node from lisp"	0
"move to clojure from erlang"	0
"switch to swift from erlang"	0
"switch to erlang from c#"	0
"move from clojure to erlang"	0
"switch from prolog to haskell"	0
"moved from clojure to php"	0
"moved from rust to fortran"	0
"moved from lua to fortran"	0
